image_name,tags
train_14488__fliph,bare_ground partly_cloudy
train_14488__flipv,bare_ground partly_cloudy
train_14488__rot30,bare_ground partly_cloudy
train_14488__rot60,bare_ground partly_cloudy
train_14488__trans20_10,bare_ground partly_cloudy
train_14499,clear conventional_mine habitation primary road water
train_14499__fliph,clear conventional_mine habitation primary road water
train_14499__flipv,clear conventional_mine habitation primary road water
train_14499__rot30,clear conventional_mine habitation primary road water
train_14499__rot60,clear conventional_mine habitation primary road water
train_14499__trans20_10,clear conventional_mine habitation primary road water
train_14502,agriculture bare_ground clear habitation primary road
train_14502__fliph,agriculture bare_ground clear habitation primary road
train_14502__flipv,agriculture bare_ground clear habitation primary road
train_14502__rot30,agriculture bare_ground clear habitation primary road
train_14502__rot60,agriculture bare_ground clear habitation primary road
train_14502__trans20_10,agriculture bare_ground clear habitation primary road
train_14514,agriculture bare_ground clear primary
train_14514__fliph,agriculture bare_ground clear primary
train_14514__flipv,agriculture bare_ground clear primary
train_14514__rot30,agriculture bare_ground clear primary
train_14514__rot60,agriculture bare_ground clear primary
train_14514__trans20_10,agriculture bare_ground clear primary
train_14519,artisinal_mine clear primary road water
train_14519__fliph,artisinal_mine clear primary road water
train_14519__flipv,artisinal_mine clear primary road water
train_14519__rot30,artisinal_mine clear primary road water
train_14519__rot60,artisinal_mine clear primary road water
train_14519__trans20_10,artisinal_mine clear primary road water
train_14633,clear primary selective_logging
train_14633__fliph,clear primary selective_logging
train_14633__flipv,clear primary selective_logging
train_14633__rot30,clear primary selective_logging
train_14633__rot60,clear primary selective_logging
train_14633__trans20_10,clear primary selective_logging
train_14660,artisinal_mine partly_cloudy primary road
train_14660__fliph,artisinal_mine partly_cloudy primary road
train_14660__flipv,artisinal_mine partly_cloudy primary road
train_14660__rot30,artisinal_mine partly_cloudy primary road
train_14660__rot60,artisinal_mine partly_cloudy primary road
train_14660__trans20_10,artisinal_mine partly_cloudy primary road
train_14682,bare_ground cultivation partly_cloudy primary
train_14682__fliph,bare_ground cultivation partly_cloudy primary
train_14682__flipv,bare_ground cultivation partly_cloudy primary
train_14682__rot30,bare_ground cultivation partly_cloudy primary
train_14682__rot60,bare_ground cultivation partly_cloudy primary
train_14682__trans20_10,bare_ground cultivation partly_cloudy primary
train_14683,clear primary road selective_logging
train_14683__fliph,clear primary road selective_logging
train_14683__flipv,clear primary road selective_logging
train_14683__rot30,clear primary road selective_logging
train_14683__rot60,clear primary road selective_logging
train_14683__trans20_10,clear primary road selective_logging
train_14731,clear primary blooming
train_14731__fliph,clear primary blooming
train_14731__flipv,clear primary blooming
train_14731__rot30,clear primary blooming
train_14731__rot60,clear primary blooming
train_14731__trans20_10,clear primary blooming
train_14775,clear primary road selective_logging
train_14775__fliph,clear primary road selective_logging
train_14775__flipv,clear primary road selective_logging
train_14775__rot30,clear primary road selective_logging
train_14775__rot60,clear primary road selective_logging
train_14775__trans20_10,clear primary road selective_logging
train_14783,agriculture bare_ground clear cultivation habitation primary road
train_14783__fliph,agriculture bare_ground clear cultivation habitation primary road
train_14783__flipv,agriculture bare_ground clear cultivation habitation primary road
train_14783__rot30,agriculture bare_ground clear cultivation habitation primary road
train_14783__rot60,agriculture bare_ground clear cultivation habitation primary road
train_14783__trans20_10,agriculture bare_ground clear cultivation habitation primary road
train_14793,bare_ground clear
train_14793__fliph,bare_ground clear
train_14793__flipv,bare_ground clear
train_14793__rot30,bare_ground clear
train_14793__rot60,bare_ground clear
train_14793__trans20_10,bare_ground clear
train_14798,bare_ground clear primary
train_14798__fliph,bare_ground clear primary
train_14798__flipv,bare_ground clear primary
train_14798__rot30,bare_ground clear primary
train_14798__rot60,bare_ground clear primary
train_14798__trans20_10,bare_ground clear primary
train_14817,blooming clear primary
train_14817__fliph,blooming clear primary
train_14817__flipv,blooming clear primary
train_14817__rot30,blooming clear primary
train_14817__rot60,blooming clear primary
train_14817__trans20_10,blooming clear primary
train_14844,bare_ground clear primary road
train_14844__fliph,bare_ground clear primary road
train_14844__flipv,bare_ground clear primary road
train_14844__rot30,bare_ground clear primary road
train_14844__rot60,bare_ground clear primary road
train_14844__trans20_10,bare_ground clear primary road
train_14899,conventional_mine habitation partly_cloudy primary road water
train_14899__fliph,conventional_mine habitation partly_cloudy primary road water
train_14899__flipv,conventional_mine habitation partly_cloudy primary road water
train_14899__rot30,conventional_mine habitation partly_cloudy primary road water
train_14899__rot60,conventional_mine habitation partly_cloudy primary road water
train_14899__trans20_10,conventional_mine habitation partly_cloudy primary road water
train_14918,blooming clear primary
train_14918__fliph,blooming clear primary
train_14918__flipv,blooming clear primary
train_14918__rot30,blooming clear primary
train_14918__rot60,blooming clear primary
train_14918__trans20_10,blooming clear primary
train_14973,agriculture bare_ground clear primary road
train_14973__fliph,agriculture bare_ground clear primary road
train_14973__flipv,agriculture bare_ground clear primary road
train_14973__rot30,agriculture bare_ground clear primary road
train_14973__rot60,agriculture bare_ground clear primary road
train_14973__trans20_10,agriculture bare_ground clear primary road
train_15000,agriculture blooming clear cultivation primary
train_15000__fliph,agriculture blooming clear cultivation primary
train_15000__flipv,agriculture blooming clear cultivation primary
train_15000__rot30,agriculture blooming clear cultivation primary
train_15000__rot60,agriculture blooming clear cultivation primary
train_15000__trans20_10,agriculture blooming clear cultivation primary
train_15019,clear primary road selective_logging water
train_15019__fliph,clear primary road selective_logging water
train_15019__flipv,clear primary road selective_logging water
train_15019__rot30,clear primary road selective_logging water
train_15019__rot60,clear primary road selective_logging water
train_15019__trans20_10,clear primary road selective_logging water
train_15045,bare_ground clear primary road
train_15045__fliph,bare_ground clear primary road
train_15045__flipv,bare_ground clear primary road
train_15045__rot30,bare_ground clear primary road
train_15045__rot60,bare_ground clear primary road
train_15045__trans20_10,bare_ground clear primary road
train_15079,clear primary road selective_logging
train_15079__fliph,clear primary road selective_logging
train_15079__flipv,clear primary road selective_logging
train_15079__rot30,clear primary road selective_logging
train_15079__rot60,clear primary road selective_logging
train_15079__trans20_10,clear primary road selective_logging
train_15080,clear primary road selective_logging
train_15080__fliph,clear primary road selective_logging
train_15080__flipv,clear primary road selective_logging
train_15080__rot30,clear primary road selective_logging
train_15080__rot60,clear primary road selective_logging
train_15080__trans20_10,clear primary road selective_logging
train_15090,agriculture cultivation partly_cloudy primary slash_burn
train_15090__fliph,agriculture cultivation partly_cloudy primary slash_burn
train_15090__flipv,agriculture cultivation partly_cloudy primary slash_burn
train_15090__rot30,agriculture cultivation partly_cloudy primary slash_burn
train_15090__rot60,agriculture cultivation partly_cloudy primary slash_burn
train_15090__trans20_10,agriculture cultivation partly_cloudy primary slash_burn
train_15107,bare_ground clear primary
train_15107__fliph,bare_ground clear primary
train_15107__flipv,bare_ground clear primary
train_15107__rot30,bare_ground clear primary
train_15107__rot60,bare_ground clear primary
train_15107__trans20_10,bare_ground clear primary
train_15132,artisinal_mine clear primary water
train_15132__fliph,artisinal_mine clear primary water
train_15132__flipv,artisinal_mine clear primary water
train_15132__rot30,artisinal_mine clear primary water
train_15132__rot60,artisinal_mine clear primary water
train_15132__trans20_10,artisinal_mine clear primary water
train_15188,blow_down clear primary water
train_15188__fliph,blow_down clear primary water
train_15188__flipv,blow_down clear primary water
